year,month,author,additions,deletions
2012,9,Jason Davies,5,3
2012,9,Jason Davies,7,11
2012,9,Jason Davies,18,21
2012,9,Jason Davies,423,308
2012,9,Mike Bostock,86,55
2012,9,Mike Bostock,30,3
2012,9,Mike Bostock,3,0
2012,9,Mike Bostock,54,53
2012,9,Jason Davies,457,101
2012,9,Mike Bostock,14,12
2012,9,Jason Davies,6,6
2012,9,Jason Davies,14,12
2012,9,Mike Bostock,6,6
2012,9,Mike Bostock,7,7
2012,9,Mike Bostock,46,40
2012,9,Mike Bostock,52,46
2012,9,Mike Bostock,5,5
2012,9,Mike Bostock,38,32
2012,9,Mike Bostock,35,42
2012,9,Mike Bostock,6,1
2012,9,Mike Bostock,10,8
2012,9,Mike Bostock,0,0
2012,9,Mike Bostock,15,9
2012,9,Mike Bostock,5,1
2012,9,Mike Bostock,55,38
2012,9,Mike Bostock,3,2
2012,9,Jason Davies,10,12
2012,9,Jason Davies,20,9
2012,9,Jason Davies,10,12
2012,9,Jason Davies,20,9
2012,9,Mike Bostock,176,76
2012,9,Jason Davies,8,8
2012,9,Jason Davies,3,3
2012,9,Jason Davies,10,10
2012,9,Jason Davies,19,34
2012,9,Jason Davies,6,6
2012,9,Jason Davies,38,25
2012,9,Jason Davies,23,12
2012,9,Jason Davies,125,59
2012,9,Jason Davies,6,6
2012,9,Jason Davies,6,6
2012,9,Jason Davies,13,13
2012,9,Jason Davies,35,36
2012,9,Jason Davies,13,10
2012,9,Jason Davies,41,18
2012,9,Mike Bostock,5,9
2012,9,Jason Davies,17,7
2012,9,Jason Davies,56,6
2012,9,Mike Bostock,6,6
2012,9,Mike Bostock,21,21
2012,9,Mike Bostock,32,30
2012,9,Mike Bostock,93,24
2012,9,Jason Davies,12,12
2012,9,Jason Davies,9,8
2012,9,Jason Davies,14,19
2012,9,Jason Davies,41,56
2012,9,Jason Davies,133,33
2012,9,Mike Bostock,22,10
2012,9,Mike Bostock,291,340
2012,9,Mike Bostock,105,106
2012,9,Jason Davies,12,32
2012,9,Jason Davies,3,5
2012,9,Jason Davies,35,14
2012,9,Jason Davies,8,8
2012,9,Jason Davies,97,97
2012,9,Mike Bostock,1,25
2012,9,Mike Bostock,3,3
2012,9,Mike Bostock,5,5
2012,9,Mike Bostock,1,2
2012,9,Mike Bostock,18,32
2012,9,Mike Bostock,63,65
2012,9,Mike Bostock,860,782
2012,9,Mike Bostock,25,13
2012,9,Mike Bostock,13,20
2012,9,Mike Bostock,12,0
2012,9,Mike Bostock,6,117
2012,9,Mike Bostock,117,6
2012,9,Mike Bostock,14,18
2012,9,Mike Bostock,6,9
2012,9,Mike Bostock,37,48
2012,9,Mike Bostock,5,6
2012,9,Mike Bostock,1,3
2012,9,Mike Bostock,1,1
2012,9,Mike Bostock,11,4
2012,9,Mike Bostock,5,7
2012,9,Mike Bostock,72,72
2012,9,Mike Bostock,12,6
2012,9,Mike Bostock,24,24
2012,9,Mike Bostock,101,92
2012,9,Mike Bostock,5,5
2012,9,Mike Bostock,6,6
2012,9,Mike Bostock,5,5
2012,9,Mike Bostock,194,89
2012,9,Tim Branyen,6,0
2012,9,Tim Branyen,6,0
2012,9,Mike Bostock,6,6
2012,9,Mike Bostock,18,0
2012,9,Jason Davies,26,24
2012,9,Ger Hobbelt,2,2
2012,9,Ger Hobbelt,5,3
2012,9,Jason Davies,4,4
2012,9,Mike Bostock,6118,6103
2012,9,Mike Bostock,9,5
2012,9,Mike Bostock,6015,6015
2012,9,Mike Bostock,9,4
2012,9,Mike Bostock,5,5
2012,9,Mike Bostock,3,6
2012,9,Mike Bostock,5,5
2012,9,Mike Bostock,15,9
2012,8,Mike Bostock,71,68
2012,8,Jason Davies,5,5
2012,8,Jason Davies,0,1
2012,8,Jason Davies,3,5
2012,8,Jason Davies,7,7
2012,8,Mike Bostock,11,6
2012,8,Jason Davies,19,5
2012,8,Jason Davies,48,7
2012,8,Jason Davies,95,39
2012,8,Jason Davies,8,8
2012,8,Jason Davies,69,143
2012,8,Jason Davies,139,4
2012,8,Jason Davies,16,23
2012,8,Jason Davies,37,32
2012,8,Jason Davies,22,20
2012,8,Jason Davies,6,7
2012,8,Jason Davies,93,64
2012,8,Jason Davies,6016,6016
2012,8,Jason Davies,4,13
2012,8,Jason Davies,5,3
2012,8,Jason Davies,2,1
2012,8,Jason Davies,49,41
2012,8,Mike Bostock,14,0
2012,8,Jason Davies,14,0
2012,8,Mike Bostock,1975,976
2012,8,Mike Bostock,5,5
2012,8,Mike Bostock,434,6
2012,8,Mike Bostock,78,11
2012,8,Mike Bostock,107,4
2012,8,Mike Bostock,69,44
2012,8,Mike Bostock,527,216
2012,8,Mike Bostock,60,66
2012,8,Mike Bostock,76,59
2012,8,Mike Bostock,392,241
2012,8,Mike Bostock,48,31
2012,8,Mike Bostock,50,37
2012,8,Mike Bostock,41,201
2012,8,Mike Bostock,67,96
2012,8,Mike Bostock,46,55
2012,8,Mike Bostock,75,95
2012,8,Mike Bostock,44,5
2012,8,Mike Bostock,87,47
2012,8,Mike Bostock,27,141
2012,8,Mike Bostock,241,135
2012,8,Mike Bostock,24,22
2012,8,Mike Bostock,42,35
2012,8,Mike Bostock,31,28
2011,8,Mike Bostock,81,12
2011,8,Mike Bostock,106,16
2011,8,Mike Bostock,81,19
2012,8,Mike Bostock,23,181
2012,8,Mike Bostock,22,18
2012,8,Mike Bostock,38,38
2012,8,Mike Bostock,38,38
2012,8,Mike Bostock,40,24
2012,8,Mike Bostock,40,0
2012,8,Jason Davies,1,1
2012,8,Jason Davies,28,22
2012,8,Mike Bostock,40,24
2012,7,Mike Bostock,10319,12496
2012,7,Mike Bostock,1,1
2012,7,Mike Bostock,177,70
2012,7,Mike Bostock,12,27
2012,7,Mike Bostock,71,5
2012,7,Mike Bostock,3,5
2012,7,Mike Bostock,18,31
2012,7,Jason Davies,11,14
2012,7,Jason Davies,53,10
2012,7,Jason Davies,71,5
2012,7,Jason Davies,94,88
2012,7,Jason Davies,74,37
2012,7,Jason Davies,5,5
2012,7,Mike Bostock,22,11
2012,7,Mike Bostock,14,5
2012,7,Mike Bostock,79,79
2012,7,Mike Bostock,7,7
2012,7,Mike Bostock,3185,3215
2012,7,Mike Bostock,6651,9256
2012,7,Mike Bostock,222,205
2012,7,Mike Bostock,207,103
2012,7,Mike Bostock,13,9
2012,7,Mike Bostock,48,24
2012,7,Mike Bostock,20,14
2012,7,Mike Bostock,6,16
2012,7,Mike Bostock,11,7
2012,7,Mike Bostock,25,3
2012,7,Mike Bostock,128,4
2012,7,Mike Bostock,16,16
2012,7,Mike Bostock,3185,3215
2012,7,Steven Noble,4,4
2012,7,Steven Noble,5,3
2012,7,Steven Noble,1,1
2012,7,Steven Noble,1,1
2012,7,Jason Davies,18,31
2012,7,Jason Davies,128,21
2012,7,Jason Davies,5,5
2012,7,Jason Davies,4,0
2012,7,Jason Davies,8,8
2012,7,Jason Davies,16,16
2012,7,Jason Davies,12,12
2012,7,Jason Davies,2,2
2012,7,Jason Davies,21,8
2012,7,Jason Davies,70,74
2012,7,Jason Davies,238,204
2012,7,Jason Davies,84,84
2012,7,Jason Davies,131,57
2012,7,Jason Davies,25,3
2012,7,Jason Davies,16,11
2012,7,Nathan Vander Wilt,11,9
2012,7,Mike Bostock,6579,9178
2012,7,Mike Bostock,2,1
2012,7,Mike Bostock,18,18
2012,7,Mike Bostock,31,7
2012,7,Mike Bostock,2,1
2012,7,Mike Bostock,5,2
2012,7,Jason Davies,18,18
2012,7,Jason Davies,20,14
2012,7,Mike Bostock,15,5
2012,7,Mike Bostock,6,16
2012,7,Mike Bostock,328,243
2012,7,Mike Bostock,54,36
2012,7,Mike Bostock,64,86
2012,7,Mike Bostock,22,20
2012,7,Mike Bostock,11,6
2012,7,Mike Bostock,140,82
2012,7,Mike Bostock,16,36
2012,7,Jason Davies,34,0
2012,7,Jason Davies,16,6
2012,7,Jason Davies,8,8
2012,6,Mike Bostock,59,54
2012,6,Mike Bostock,48,28
2012,6,Mike Bostock,22,20
2012,6,Mike Bostock,406,253
2012,6,Mike Bostock,64,86
2012,6,Mike Bostock,80,64
2012,6,Mike Bostock,54,36
2012,6,Mike Bostock,194,75
2012,6,Mike Bostock,132,3
2012,6,Mike Bostock,8,12
2012,6,Mike Bostock,134,7
2012,6,Mike Bostock,3,3
2012,6,Mike Bostock,5,7
2012,6,Mike Bostock,58,64
2012,6,Mike Bostock,84,53
2012,6,Mike Bostock,7,5
2012,6,Dirk Bergstrom,1,3
2012,6,Mike Bostock,23,19
2012,6,Mike Bostock,5,5
2012,6,Mike Bostock,5,5
2012,6,Mike Bostock,13,9
2012,6,Mike Bostock,67,40
2012,6,Mike Bostock,25,9
2012,5,Mike Bostock,25,9
2012,6,Mike Bostock,6,3
2012,6,Mike Bostock,38,30
2012,6,Brandon Liu,9,6
2012,5,George Adams,1,1
2012,5,Jason Davies,3,3
2012,5,Jason Davies,10,6
2012,5,Mike Bostock,22,17
2012,5,Mike Bostock,11,10
2012,5,Jason Davies,6,4
2012,5,Jason Davies,5,3
2012,5,Jason Davies,2,2
2012,5,Jason Davies,38,30
2012,5,Mike Bostock,2,1
2012,5,Jason Davies,6,40
2012,5,Jason Davies,38,4
2012,5,Mike Bostock,2,2
2012,5,Lachèze Alexandre,3,0
2012,4,webmonarch,1,1
2012,4,webmonarch,0,4
2012,4,webmonarch,1,1
2012,4,Mike Bostock,11,10
2012,4,webmonarch,1,3
2012,4,webmonarch,2,0
2012,4,webmonarch,1,1
2012,4,webmonarch,1,1
2012,4,Mike Bostock,3,53
2012,4,Mike Bostock,6,10
2012,4,Mike Bostock,1794,1176
2012,4,Mike Bostock,3,5
2012,4,Mike Bostock,17,13
2012,4,Mike Bostock,880,713
2012,4,Mike Bostock,2,7
2012,4,Jason Davies,2,7
2012,4,Jason Davies,3,3
2012,4,Kristofer Monisit,11,4
2012,4,Kristofer Monisit,5,5
2012,4,Kristofer Monisit,16,13
2012,4,Kristofer Monisit,10,10
2012,4,Kristofer Monisit,23,23
2012,4,Kristofer Monisit,6,6
2012,4,Kristofer Monisit,24,16
2012,4,Kristofer Monisit,22,22
2012,4,Kristofer Monisit,7,2
2012,4,Kristofer Monisit,9,9
2012,4,Kristofer Monisit,17,10
2012,4,Kristofer Monisit,55,51
2012,4,Kristofer Monisit,14,8
2012,4,Kristofer Monisit,8,8
2012,4,Kristofer Monisit,9,9
2012,4,Kristofer Monisit,12,8
2012,4,Kristofer Monisit,16,15
2012,4,Kristofer Monisit,40,30
2012,4,Kristofer Monisit,11,9
2012,4,Kristofer Monisit,5,5
2012,4,Kristofer Monisit,6,6
2012,4,Kristofer Monisit,5,5
2012,4,Kristofer Monisit,16,10
2012,4,Kristofer Monisit,16,10
2012,4,Kristofer Monisit,6,6
2012,4,Kristofer Monisit,23,23
2012,4,Kristofer Monisit,18,6
2012,4,Kristofer Monisit,4,4
2012,4,Kristofer Monisit,57,53
2012,4,Kristofer Monisit,9,9
2012,4,Kristofer Monisit,19,14
2012,4,Kristofer Monisit,13,13
2012,4,Kristofer Monisit,254,215
2012,4,Kristofer Monisit,5,5
2012,4,Kristofer Monisit,4,4
2012,4,Kristofer Monisit,21,21
2012,4,Kristofer Monisit,10,10
2012,4,Kristofer Monisit,10,10
2012,4,Kristofer Monisit,19,19
2012,4,Kristofer Monisit,53,51
2012,4,Kristofer Monisit,7,7
2012,4,Kristofer Monisit,9,9
2012,4,Kristofer Monisit,55,48
2012,4,Kristofer Monisit,8,8
2012,4,Kristofer Monisit,30,20
2012,4,Kristofer Monisit,90,71
2012,4,Mike Bostock,549,464
2012,4,Kristofer Monisit,165,0
2012,4,Kristofer Monisit,97,0
2012,4,Mike Bostock,10,10
2012,4,Jason Davies,5,5
2012,4,Jason Davies,8,8
2012,3,Mike Bostock,3,2
2012,3,Mike Bostock,2,1
2012,3,Mike Bostock,19,15
2012,3,Mike Bostock,8,2
2012,3,Mike Bostock,3,2
2012,3,Mike Bostock,5,2
2012,3,Mike Bostock,5,3
2012,3,Mike Bostock,6,2
2012,3,Mike Bostock,292,220
2012,3,Mike Bostock,12,5
2012,3,Mike Bostock,5,5
2012,3,Michael Meisel,1,1
2012,3,Mike Bostock,5,5
2012,3,David Poncelow,250,0
2012,3,Jon Seymour,4,0
2012,3,Jon Seymour,4,2
2012,3,Jason Davies,11,5
2012,3,Michael Meisel,1,0
2012,3,Mike Bostock,14,8
2012,3,Mike Bostock,189,186
2012,3,Mike Bostock,8,2
2012,3,Mike Bostock,4,0
2012,3,Mike Bostock,240,0
2012,3,Mike Bostock,76,52
2012,3,Mike Bostock,38,6
2012,3,Mike Bostock,41,34
2012,3,Jason Davies,6,8
2012,3,Jason Davies,6,6
2012,3,Jason Davies,10,6
2012,3,Jason Davies,4,4
2012,3,Jason Davies,6,4
2012,3,Jason Davies,3,3
2012,3,Kristofer Monisit,5,9
2012,3,Mike Bostock,4,0
2012,3,Kristofer Monisit,11,5
2012,3,David Poncelow,1,1
2012,3,David Poncelow,5,2
2012,3,Mike Bostock,12,5
2012,3,Mike Bostock,1,1
2012,3,Carlos Scheidegger,1,1
2012,3,Jason Davies,6,6
2012,3,Jason Davies,1,1
2012,3,Jason Davies,4,2
2012,3,Jason Davies,10,6
2012,3,Mike Bostock,377,322
2012,3,Mike Bostock,82,64
2012,3,Mike Bostock,180,235
2012,3,Mike Bostock,4,4
2012,2,Mike Bostock,180,235
2012,2,Mike Bostock,116,24
2012,2,Mike Bostock,113,67
2012,2,Mike Bostock,20,14
2012,2,Mike Bostock,76,64
2012,2,Mike Bostock,2,2
2012,2,Stephen Bannasch,1,1
2012,2,Mike Bostock,4413,2381
2012,2,Mike Bostock,174,8
2012,2,Mike Bostock,12,12
2012,2,Mike Bostock,414,454
2012,2,Mike Bostock,122,170
2012,2,Mike Bostock,41,17
2012,2,Mike Bostock,61,36
2012,2,Mike Bostock,170,150
2012,2,Mike Bostock,36,24
2012,2,Mike Bostock,59,18
2012,2,Mike Bostock,8,8
2012,2,Mike Bostock,105,5
2012,2,Mike Bostock,37,6
2012,2,Mike Bostock,153,77
2012,2,Mike Bostock,54,14
2012,2,Michael Jackson,4,0
2012,2,Mike Bostock,110,59
2012,2,Mike Bostock,105,67
2012,2,Mike Bostock,24,32
2012,2,Mike Bostock,9,9
2012,2,Mike Bostock,31,22
2012,2,Mike Bostock,30,16
2012,2,Mike Bostock,48,40
2012,2,Mike Bostock,15,6
2012,2,Mike Bostock,40,24
2012,2,Mike Bostock,18,18
2012,2,Mike Bostock,4,6
2012,2,Jason Davies,4,6
2012,2,Mike Bostock,18,18
2012,2,Mike Bostock,15,17
2012,2,Mike Bostock,22,15
2012,2,Mike Bostock,14,8
2012,2,Mike Bostock,7,7
2012,2,Mike Bostock,127,61
2012,2,Mike Bostock,61,50
2012,2,Mike Bostock,18,18
2012,2,Mike Bostock,12,48
2012,2,Zee Agency,3,0
2012,2,Jason Davies,7,5
2012,2,Jason Davies,373,53
2012,2,Mike Bostock,265,4
2012,2,Jason Davies,24,11
2012,2,Jason Davies,3,7
2012,2,Jason Davies,1,2
2012,2,Mike Bostock,66,5
2012,2,Jason Davies,2374,1353
2012,2,Jason Davies,5,7
2012,2,Jason Davies,13,13
2012,2,Jason Davies,6,6
2012,2,Jason Davies,6,6
2012,2,Jason Davies,45,13
2012,2,Jason Davies,15,9
2012,2,Mike Bostock,47,13
2012,2,Jason Davies,22,11
2012,2,Mike Bostock,248,115
2012,2,Mike Bostock,70,72
2012,2,Jason Davies,6,6
2012,2,Jason Davies,93,0
2012,2,Jason Davies,8,8
2012,2,Jason Davies,1,1
2012,2,Mike Bostock,1,1
2012,2,Mike Bostock,0,6
2012,2,Mike Bostock,505,539
2012,2,Mike Bostock,299,119
2012,2,Mike Bostock,399,5
2012,2,Jason Davies,8033,13854
2012,2,Jason Davies,95,95
2012,2,Jason Davies,6,4
2012,2,Mike Bostock,383,337
2012,2,Mike Bostock,99,167
2012,2,Mike Bostock,556,206
2012,2,Mike Bostock,144,150
2012,2,Mike Bostock,5612,6901
2012,2,Mike Bostock,109,65
2012,2,Mike Bostock,34,18
2012,2,Mike Bostock,3,1
2012,2,Mike Bostock,27,1
2012,2,Mike Bostock,23,31
2012,2,Mike Bostock,14,6
2012,2,Mike Bostock,7,7
2012,2,Mike Bostock,34,26
2012,2,Jason Davies,266,8
2012,2,Jason Davies,30,10
2012,2,Mike Bostock,236,0
2012,2,Jason Davies,2,2
2012,2,Jason Davies,18,0
2012,2,Jason Davies,7,7
2012,2,Jason Davies,3,5
2012,2,Jason Davies,13,20
2012,2,Jason Davies,227,0
2012,2,Trevor Norris,33,17
2012,2,Mike Bostock,5,5
2012,2,Mike Bostock,30,23
2012,2,Ian Malpass,13,1
2012,2,Ian Malpass,17,5
2012,2,Mike Bostock,250,107
2012,2,Mike Bostock,5,6
2012,2,Trevor Norris,1,1
2012,2,Trevor Norris,6,3
2012,2,Trevor Norris,6,2
2012,2,Jason Davies,73,0
2012,2,Jason Davies,2,0
2012,2,Jason Davies,6,30
2012,2,Jason Davies,1571,1567
2012,2,Mike Bostock,14,6
2012,2,Jason Davies,12,12
2012,2,Mike Bostock,2,2
2012,2,Jason Davies,3,13
2012,2,Mike Bostock,27,1
2012,2,Jason Davies,2,2
2012,2,Jason Davies,4,2
2012,2,Jason Davies,2,2
2012,2,Trevor Norris,11,4
2012,2,Trevor Norris,10,2
2012,2,Mike Bostock,434,538
2012,2,Mike Bostock,336,76
2012,2,Mike Bostock,282,48
2012,1,Mike Bostock,98,4
2012,1,Mike Bostock,51,25
2012,1,Mike Bostock,11,7
2012,1,Mike Bostock,151,26
2012,1,Mike Bostock,24,13
2012,1,Mike Bostock,4,1
2012,1,Mike Bostock,307,5433
2012,1,Mike Bostock,6,5
2012,1,Mike Bostock,2,3
2012,1,Mike Bostock,5,5
2012,1,Mike Bostock,17,35
2012,1,Nathan Vander Wilt,6,6
2012,1,Jason Davies,8,4
2012,1,Mike Bostock,3,3
2012,1,Jason Davies,17,35
2012,1,Nathan Vander Wilt,142,46
2012,1,Nathan Vander Wilt,26,10
2012,1,Mike Bostock,236,5374
2012,1,Mike Bostock,3,3
2012,1,Mike Bostock,7,7
2012,1,Andrew Sutherland,5,5
2012,1,Andrew Sutherland,4,4
2012,1,Jim Radford,2,3
2012,1,Mike Bostock,7,3
2012,1,Lars Kotthoff,1,1
2011,10,Lars Kotthoff,46,4
2011,10,Lars Kotthoff,11,4
2011,10,Lars Kotthoff,1,1
2011,10,Lars Kotthoff,1,1
2011,10,Lars Kotthoff,5,0
2011,10,Lars Kotthoff,1,1
2012,1,Mike Bostock,34,8
2012,1,Mike Bostock,1,4
2012,1,Mike Bostock,86,42
2012,1,Mike Bostock,39,29
2012,1,Mike Bostock,3,3
2012,1,Mike Bostock,1,4
2012,1,Jason Davies,1,4
2012,1,Jason Davies,15,15
2012,1,Jason Davies,26,26
2012,1,Jason Davies,12,12
2012,1,Jason Davies,119,61
2012,1,Mike Bostock,25,1
2012,1,Mike Bostock,18,8
2012,1,Mike Bostock,10,0
2011,12,Jason Davies,3,3
2011,12,Mike Bostock,155,79
2011,12,Mike Bostock,15,7
2011,12,Mike Bostock,13,3
2011,12,Mike Bostock,37,15
2011,12,Mike Bostock,12,4
2011,12,Mike Bostock,47,24
2011,12,Mike Bostock,18,14
2011,12,Mike Bostock,8,7
2011,12,Mike Bostock,9,9
2011,12,Jason Davies,8,4
2011,12,Jason Davies,4,4
2011,12,Mike Bostock,18,14
2011,12,Mike Bostock,0,0
2011,12,Ger Hobbelt,4,4
2011,12,Andy Chong,1,1
2011,12,Gerard Hundman,8,4
2011,12,Mike Bostock,1,1
2011,12,Jason Davies,13,13
2011,12,Jason Davies,46,13
2011,12,Jason Davies,2,0
2011,12,Jason Davies,12,12
2011,12,Jason Davies,15,9
2011,12,Jason Davies,2,2
2011,12,Jason Davies,1,1
2011,12,Jason Davies,11,19
2011,12,Jason Davies,35,5
2011,12,Jason Davies,13,3
2011,12,Mike Bostock,9,9
2011,12,Jason Davies,13,9
2011,12,Mike Bostock,137,30
2011,12,Mike Bostock,1,0
2011,12,Mike Bostock,15,2
2011,12,Mike Bostock,37,8
2011,12,Mike Bostock,83,19
2011,12,Nathan Vander Wilt,15,2
2011,11,Mike Bostock,535,529
2011,11,Mike Bostock,10,8
2011,11,Mike Bostock,7,3
2011,11,Mike Bostock,10,8
2011,11,Mike Bostock,7,3
2011,11,Jason Davies,20,20
2011,11,Jason Davies,498,498
2011,11,Mike Bostock,7,7
2011,11,Mike Bostock,603,225
2011,11,Mike Bostock,41,2
2011,11,Mike Bostock,341,117
2011,11,Mike Bostock,181,75
2011,11,Mike Bostock,31,30
2011,11,Mike Bostock,8686,1910
2011,11,Mike Bostock,41,2
2011,11,Mike Bostock,134,26
2011,11,Mike Bostock,211,95
2011,11,Mike Bostock,127,133
2011,11,Mike Bostock,107,121
2011,11,Mike Bostock,22,14
2011,11,Mike Bostock,4,0
2011,11,Mike Bostock,136,26
2011,11,Mike Bostock,121,16
2011,11,Mike Bostock,25,16
2011,11,Mike Bostock,6,10
2011,11,Jason Davies,1,1
2011,11,Jason Davies,115,12
2011,11,Mike Bostock,4,2
2011,11,Mike Bostock,25,16
2011,11,Mike Bostock,16,10
2011,11,Mike Bostock,11,11
2011,11,Mike Bostock,14,5
2011,11,Mike Bostock,60,48
2011,11,Mike Bostock,139,47
2011,11,Mike Bostock,8,3
2011,11,Mike Bostock,7,7
2011,11,Mike Bostock,11,11
2011,11,Jason Davies,11,11
2011,11,Mike Bostock,6,6
2011,11,Mike Bostock,2310,411
2011,11,Mike Bostock,197,18
2011,11,Mike Bostock,60,0
2011,11,Mike Bostock,8,10
2011,11,Mike Bostock,4,4
2011,11,Mike Bostock,28,14
2011,11,Mike Bostock,113,6
2011,11,Mike Bostock,52,52
2011,11,Mike Bostock,7,3
2011,11,Jason Davies,4,4
2011,11,Jason Davies,7,3
2011,11,Mike Bostock,6,20
2011,11,Mike Bostock,1,1
2011,11,Mike Bostock,18,10
2011,11,Mike Bostock,5,11
2011,11,Jason Davies,18,10
2011,11,Jason Davies,3,3
2011,11,Mike Bostock,3,3
2011,11,Jason Davies,2078,404
2011,11,Jason Davies,3,3
2011,11,Jason Davies,8,8
2011,11,Mike Bostock,14,10
2011,11,Jason Davies,4,26
2011,11,Jason Davies,14,12
2011,11,Mike Bostock,104,34
2011,11,Mike Bostock,21,12
2011,11,Mike Bostock,19,12
2011,11,Mike Bostock,41,6
2011,11,Mike Bostock,70,61
2011,11,Jason Davies,15,23
2011,11,Jason Davies,102,6
2011,11,Mike Bostock,57,5
2011,11,Mike Bostock,1,0
2011,11,Mike Bostock,562,6
2011,11,Mike Bostock,152,152
2011,11,Mike Bostock,1,1
2011,11,Jason Davies,1,1
2011,11,Mike Bostock,106,64
2011,11,Mike Bostock,88,25
2011,11,Mike Bostock,301,168
2011,11,Mike Bostock,189,82
2011,11,Mike Bostock,112,92
2011,11,Mike Bostock,118,22
2011,10,Mike Bostock,529,19
2011,10,Mike Bostock,16,14
2011,10,Mike Bostock,153,136
2011,10,Mike Bostock,22,2
2011,10,Mike Bostock,2,0
2011,10,Mike Bostock,31,32
2011,10,Mike Bostock,31,32
2011,10,Mike Bostock,3,3
2011,10,Mike Bostock,2,3
2011,10,Mike Bostock,2,2
2011,10,Johan Sundström,2,3
2011,10,Mike Bostock,13,8
2011,10,Mike Bostock,2,1
2011,10,Jason Davies,8,10
2011,10,Jason Davies,8,12
2011,10,Jason Davies,14,6
2011,10,Jason Davies,3,3
2011,10,Mike Bostock,13,9
2011,10,Jason Davies,4,4
2011,10,Jason Davies,10,10
2011,10,Jason Davies,16,12
2011,10,Jason Davies,86,62
2011,9,Jason Davies,65,15
2011,10,Mike Bostock,15,15
2011,10,Mike Bostock,46,41
2011,10,Mike Bostock,3,3
2011,10,Mike Bostock,52,52
2011,10,Mike Bostock,61,28
2011,10,Jason Davies,2,2
2011,10,Mike Bostock,63,24
2011,10,Jason Davies,15,15
2011,10,Mike Bostock,223,0
2011,10,Mike Bostock,91,134
2011,10,Mike Bostock,61,19
2011,10,Mike Bostock,121,1
2011,10,Mike Bostock,93,22
2011,10,Mike Bostock,26,8
2011,10,Mike Bostock,26,8
2011,10,Mike Bostock,64,11
2011,10,Mike Bostock,164,29
2011,10,Jason Davies,20,6
2011,10,Mike Bostock,83,0
2011,10,Mike Bostock,364,91
2011,10,Mike Bostock,115,37
2011,10,Mike Bostock,60,3
2011,10,Mike Bostock,134,2
2011,10,Mike Bostock,104,148
2011,10,Mike Bostock,132,10
2011,10,Mike Bostock,60,3
2011,10,Mike Bostock,67,6
2011,10,Mike Bostock,73,2
2011,10,Mike Bostock,55,49
2011,10,Jason Davies,41,18
2011,10,Jason Davies,37,3
2011,10,Mike Bostock,7,6
2011,10,Jason Davies,1,0
2011,10,Jason Davies,2,2
2011,10,Jason Davies,4,4
2011,10,Mike Bostock,17,13
2011,10,Jason Davies,62,2
2011,10,Mike Bostock,311,183
2011,10,Mike Bostock,28,22
2011,10,Mike Bostock,53,4
2011,10,Mike Bostock,96,34
2011,10,Mike Bostock,33,22
2011,10,Mike Bostock,10,6
2011,10,Mike Bostock,33,22
2011,10,Jason Davies,93,98
2011,10,Jason Davies,13,13
2011,10,Jason Davies,61,49
2011,10,Mike Bostock,13,16
2011,10,Jason Davies,6,6
2011,10,Jason Davies,49,31
2011,10,Jason Davies,14,13
2011,10,Jason Davies,3,3
2011,10,Jason Davies,36,5
2011,10,Lars Kotthoff,13,21
2011,10,Lars Kotthoff,6,1
2011,10,Lars Kotthoff,2,1
2011,10,Mike Bostock,661,0
2011,9,Mike Bostock,661,0
2011,9,Mike Bostock,22,2
2011,9,Mike Bostock,4,0
2011,9,Jason Davies,4,0
2011,9,Jason Davies,2,3
2011,9,Jason Davies,23,2
2011,9,Jason Davies,17,23
2011,9,Mike Bostock,125,111
2011,9,Mike Bostock,15,11
2011,9,Jason Davies,5,7
2011,9,Jason Davies,61,4
2011,9,Mike Bostock,70,0
2011,9,Mike Bostock,1649,618
2011,9,Mike Bostock,161,84
2011,9,Mike Bostock,340,1
2011,9,Mike Bostock,1122,572
2011,9,Mike Bostock,5,4
2011,9,Mike Bostock,64,21
2011,9,Mike Bostock,3,1
2011,9,Mike Bostock,26,10
2011,9,Mike Bostock,7,3
2011,9,Mike Bostock,5,4
2011,9,Mike Bostock,6,8
2011,9,Mike Bostock,83,15
2011,9,Mike Bostock,29,39
2011,9,Mike Bostock,54,1
2011,9,Mike Bostock,3,3
2011,9,Mike Bostock,6,6
2011,9,Mike Bostock,191,250
2011,9,Mike Bostock,261,244
2011,9,Mike Bostock,55,11
2011,9,Mike Bostock,54,10
2011,9,Mike Bostock,4,4
2011,9,Mike Bostock,3,3
2011,9,Mike Bostock,547,556
2011,9,Mike Bostock,1,1
2011,9,Mike Bostock,607,117
2011,9,Jason Davies,6,8
2011,9,Jason Davies,71,7
2011,9,Jason Davies,276,1
2011,9,Johan Sundström,5,4
2011,9,Jason Davies,7,7
2011,9,Jason Davies,32,16
2011,9,Mike Bostock,64,21
2011,9,Mike Bostock,20,5
2011,9,Mike Bostock,13,14
2011,9,Peter Woodman,2,1
2011,9,Peter Woodman,5,3
2011,9,Peter Woodman,7,7
2011,9,Mike Bostock,3,4
2011,9,Peter Woodman,127,10
2011,9,Peter Woodman,2,0
2011,9,Mike Bostock,3,1
2011,9,Jason Davies,4,4
2011,9,Jason Davies,15,0
2011,9,Jason Davies,5,5
2011,9,Mike Bostock,453,128
2011,9,Mike Bostock,53,38
2011,9,Mike Bostock,24,13
2011,9,Mike Bostock,38,4
2011,9,Mike Bostock,85,27
2011,9,Mike Bostock,18,42
2011,9,Mike Bostock,138,22
